trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_482_beta_4_lambda_0.005_seed_20260904,causal,482,6,4.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0377,0.1101,0.2766,0.2389,295.4682312011719,0.5841903707504272,causal-margin-v2,0.5,0.5,0.05859375,0.28125,0.14453125,-0.00390625,-1.9977405071258545,-0.6551863551139832,1.3425540924072266,False,False
causal_target_6_feature_482_beta_8_lambda_0.001_seed_20260904,causal,482,6,8.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0003,0.1101,0.0651,0.06480000000000001,546.0426635742188,0.37406035256385806,causal-margin-v2,0.5,0.5,0.0,0.0546875,0.14453125,-0.00390625,-2.7678675651550293,-1.208655595779419,1.5592119693756104,False,False
causal_target_6_feature_482_beta_8_lambda_0.002_seed_20260904,causal,482,6,8.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0023,0.1101,0.0737,0.0714,491.81915283203125,0.42205116357803346,causal-margin-v2,0.5,0.5,0.00390625,0.08984375,0.14453125,-0.00390625,-2.71981143951416,-1.2322720289230347,1.487539291381836,False,False
causal_target_6_feature_482_beta_8_lambda_0.005_seed_20260904,causal,482,6,8.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0107,0.1101,0.0933,0.08259999999999999,365.1902160644531,0.5339762854576111,causal-margin-v2,0.5,0.5,0.0078125,0.10546875,0.14453125,-0.00390625,-2.7208662033081055,-1.503772258758545,1.21709406375885,False,False
causal_target_6_feature_482_beta_16_lambda_0.001_seed_20260904,causal,482,6,16.0,0.001,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0004,0.1101,0.0026,0.0021999999999999997,502.06298828125,0.4467030896186829,causal-margin-v2,0.5,0.5,0.0,0.0078125,0.14453125,-0.00390625,-3.372755527496338,-2.9736151695251465,0.39914044737815857,False,False
causal_target_6_feature_482_beta_16_lambda_0.002_seed_20260904,causal,482,6,16.0,0.002,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0014,0.1101,0.007,0.0056,500.5707702636719,0.43740175042152407,causal-margin-v2,0.5,0.5,0.00390625,0.01171875,0.14453125,-0.00390625,-3.3405346870422363,-2.531824827194214,0.8087098598480225,False,False
causal_target_6_feature_482_beta_16_lambda_0.005_seed_20260904,causal,482,6,16.0,0.005,20260904,0.11922784149646759,1.9076454639434814,0.8463541865348816,0.8463541865348816,0.0,00111101111101000010110110111010,00111111111101000010110110111010,1,0.8642,0.8635,0.0006999999999999229,0.0028,0.1101,0.0196,0.0168,408.1793518066406,0.5054892275810242,causal-margin-v2,0.5,0.5,0.0,0.015625,0.14453125,-0.00390625,-3.337207317352295,-2.1953506469726562,1.1418566703796387,False,False
causal_target_6_feature_28_beta_2_lambda_0.001_seed_20260904,causal,28,6,2.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0576,0.1069,0.4692,0.4116,519.61181640625,0.40477918615341185,causal-margin-v2,0.5,0.5,0.07421875,0.5390625,0.1328125,0.0,-1.2018601894378662,-0.004721425473690033,1.197138786315918,False,False
causal_target_6_feature_28_beta_2_lambda_0.002_seed_20260904,causal,28,6,2.0,0.002,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0791,0.1069,0.4311,0.352,463.127685546875,0.4607925681591034,causal-margin-v2,0.5,0.5,0.09375,0.4765625,0.1328125,0.0,-1.2293469905853271,-0.13709881901741028,1.0922482013702393,False,False
causal_target_6_feature_28_beta_2_lambda_0.005_seed_20260904,causal,28,6,2.0,0.005,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.1432,0.1069,0.4367,0.2935,243.94271850585938,0.6173972038269043,causal-margin-v2,0.5,0.5,0.16796875,0.46875,0.1328125,0.0,-1.299859881401062,-0.25377172231674194,1.0460882186889648,False,False
causal_target_6_feature_28_beta_4_lambda_0.001_seed_20260904,causal,28,6,4.0,0.001,20260904,0.007444762624800205,1.9058592319488525,0.8463541865348816,0.8463541865348816,0.0,00111011111100111111001100110010,00111111111100111111001100110010,1,0.8642,0.8646,-0.00040000000000006697,0.0088,0.1069,0.1347,0.12589999999999998,539.4898681640625,0.38412012071609497,causal-margin-v2,0.5,0.5,0.01171875,0.17578125,0.1328125,0.0,-1.9323283433914185,-0.7222439050674438,1.2100844383239746,False,False
