trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,qualifies
causal_target_6_feature_469_beta_1_lambda_0.002_seed_20260904,causal,469,6,1.0,0.002,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.5173,0.1083,0.5101,-0.007199999999999984,441.408447265625,0.6577913514137268,False
causal_target_6_feature_469_beta_2_lambda_0.001_seed_20260904,causal,469,6,2.0,0.001,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.4449,0.1083,0.4468,0.0018999999999999573,555.610107421875,0.5870025101661682,False
causal_target_6_feature_469_beta_2_lambda_0.002_seed_20260904,causal,469,6,2.0,0.002,20260904,0.0814608559012413,1.3033736944198608,0.86328125,0.8623046875,0.0009765625,00111101101001101101010011110011,00111111101001101101010011110011,1,0.8642,0.8641,9.999999999998899e-05,0.4284,0.1083,0.435,0.006599999999999995,488.63226318359375,0.6320402135848999,False
causal_target_6_feature_474_beta_0.5_lambda_0.001_seed_20260904,causal,474,6,0.5,0.001,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.6477,0.1071,0.6042,-0.043500000000000094,451.03216552734375,0.6416375511169433,False
causal_target_6_feature_474_beta_0.5_lambda_0.002_seed_20260904,causal,474,6,0.5,0.002,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.6515,0.1071,0.6105,-0.040999999999999925,351.4275817871094,0.7016354155540466,False
causal_target_6_feature_474_beta_1_lambda_0.001_seed_20260904,causal,474,6,1.0,0.001,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.5131,0.1071,0.4658,-0.04730000000000001,530.7285766601562,0.5905950611114502,False
causal_target_6_feature_474_beta_1_lambda_0.002_seed_20260904,causal,474,6,1.0,0.002,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.5354,0.1071,0.4706,-0.06479999999999997,448.0360107421875,0.6513879695892334,False
causal_target_6_feature_474_beta_2_lambda_0.001_seed_20260904,causal,474,6,2.0,0.001,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.4704,0.1071,0.3951,-0.07529999999999998,550.5848388671875,0.5860803407669067,False
causal_target_6_feature_474_beta_2_lambda_0.002_seed_20260904,causal,474,6,2.0,0.002,20260904,0.06517800688743591,1.0428481101989746,0.86328125,0.86328125,0.0,00111101100001010111110000001100,00111111100001010111110000001100,1,0.8642,0.8645,-0.000300000000000078,0.4299,0.1071,0.3737,-0.05620000000000003,489.3432312011719,0.6295399851799012,False
causal_target_6_feature_488_beta_0.5_lambda_0.001_seed_20260904,causal,488,6,0.5,0.001,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.5244,0.1095,0.7923,0.2679,505.25885009765625,0.6123654692649841,False
causal_target_6_feature_488_beta_0.5_lambda_0.002_seed_20260904,causal,488,6,0.5,0.002,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.5476,0.1095,0.7502,0.2026,393.4836730957031,0.6844729709625245,False
causal_target_6_feature_488_beta_1_lambda_0.001_seed_20260904,causal,488,6,1.0,0.001,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.4094,0.1095,0.7811,0.37170000000000003,557.88232421875,0.5727902139663696,False
causal_target_6_feature_488_beta_1_lambda_0.002_seed_20260904,causal,488,6,1.0,0.002,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.4467,0.1095,0.7187,0.272,455.270263671875,0.6464516358375549,False
causal_target_6_feature_488_beta_2_lambda_0.001_seed_20260904,causal,488,6,2.0,0.001,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.4041,0.1095,0.7499,0.3458,575.0469970703125,0.563083189868927,False
causal_target_6_feature_488_beta_2_lambda_0.002_seed_20260904,causal,488,6,2.0,0.002,20260904,0.006487973965704441,1.660921335220337,0.86328125,0.8642578125,-0.0009765625,00111011110101001001100100010010,00111111110101001001100100010010,1,0.8642,0.8642,0.0,0.3917,0.1095,0.699,0.30729999999999996,498.0005187988281,0.6212456408500672,False
causal_target_6_feature_492_beta_0.5_lambda_0.001_seed_20260904,causal,492,6,0.5,0.001,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.6682,0.1074,0.6024,-0.06579999999999997,449.5962219238281,0.6481744692802429,False
causal_target_6_feature_492_beta_0.5_lambda_0.002_seed_20260904,causal,492,6,0.5,0.002,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.6637,0.1074,0.6181,-0.045599999999999974,354.78009033203125,0.705104310798645,False
causal_target_6_feature_492_beta_1_lambda_0.001_seed_20260904,causal,492,6,1.0,0.001,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.5241,0.1074,0.4544,-0.06969999999999998,529.4519653320312,0.6015828158378601,False
causal_target_6_feature_492_beta_1_lambda_0.002_seed_20260904,causal,492,6,1.0,0.002,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.5511,0.1074,0.4828,-0.06830000000000003,447.81475830078125,0.6555450421333313,False
causal_target_6_feature_492_beta_2_lambda_0.001_seed_20260904,causal,492,6,2.0,0.001,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.4753,0.1074,0.3899,-0.08539999999999998,558.0013427734375,0.5802821082115174,False
causal_target_6_feature_492_beta_2_lambda_0.002_seed_20260904,causal,492,6,2.0,0.002,20260904,0.00497092679142952,1.272557258605957,0.86328125,0.8623046875,0.0009765625,00111011101000101110001100101000,00111111101000101110001100101000,1,0.8642,0.8644,-0.00019999999999997797,0.4514,0.1074,0.3809,-0.07050000000000001,493.01654052734375,0.6291102940559388,False
causal_target_6_feature_503_beta_0.5_lambda_0.001_seed_20260904,causal,503,6,0.5,0.001,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.5105,0.1069,0.7442,0.23370000000000002,477.9576416015625,0.6249469038009644,False
causal_target_6_feature_503_beta_0.5_lambda_0.002_seed_20260904,causal,503,6,0.5,0.002,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.5431,0.1069,0.7085,0.1654,371.2500915527344,0.6891109184265136,False
causal_target_6_feature_503_beta_1_lambda_0.001_seed_20260904,causal,503,6,1.0,0.001,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.4695,0.1069,0.7095,0.24000000000000005,553.0884399414062,0.5737911462783813,False
causal_target_6_feature_503_beta_1_lambda_0.002_seed_20260904,causal,503,6,1.0,0.002,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.4288,0.1069,0.6409,0.2121,448.03118896484375,0.6499065314292908,False
causal_target_6_feature_503_beta_2_lambda_0.001_seed_20260904,causal,503,6,2.0,0.001,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.3885,0.1069,0.6369,0.2484,560.0162353515625,0.581230114364624,False
causal_target_6_feature_503_beta_2_lambda_0.002_seed_20260904,causal,503,6,2.0,0.002,20260904,0.0062474957667291164,1.5993589162826538,0.86328125,0.86328125,0.0,00111011110011001011011111001011,00111111110011001011011111001011,1,0.8642,0.8644,-0.00019999999999997797,0.3866,0.1069,0.591,0.20439999999999997,485.07135009765625,0.6327185158729554,False
causal_target_6_feature_506_beta_0.5_lambda_0.001_seed_20260904,causal,506,6,0.5,0.001,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.6174,0.1079,0.6767,0.05930000000000002,455.69683837890625,0.6449161113739014,False
causal_target_6_feature_506_beta_0.5_lambda_0.002_seed_20260904,causal,506,6,0.5,0.002,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.6084,0.1079,0.6646,0.05619999999999992,361.4839172363281,0.7022981293678283,False
causal_target_6_feature_506_beta_1_lambda_0.001_seed_20260904,causal,506,6,1.0,0.001,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.4861,0.1079,0.5992,0.11309999999999998,540.3043212890625,0.5876150619506836,False
causal_target_6_feature_506_beta_1_lambda_0.002_seed_20260904,causal,506,6,1.0,0.002,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.5076,0.1079,0.5735,0.06589999999999996,446.5334777832031,0.6535492267608642,False
causal_target_6_feature_506_beta_2_lambda_0.001_seed_20260904,causal,506,6,2.0,0.001,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.4441,0.1079,0.5373,0.0932,556.62451171875,0.5817883685112,False
causal_target_6_feature_506_beta_2_lambda_0.002_seed_20260904,causal,506,6,2.0,0.002,20260904,0.06585999578237534,1.0537599325180054,0.86328125,0.8642578125,-0.0009765625,00111101100001101110000110011011,00111111100001101110000110011011,1,0.8642,0.8643,-9.999999999998899e-05,0.3932,0.1079,0.4871,0.09389999999999998,488.52935791015625,0.63396059217453,False
causal_target_6_feature_507_beta_0.5_lambda_0.001_seed_20260904,causal,507,6,0.5,0.001,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.6055,0.1073,0.6572,0.05169999999999997,484.4617004394531,0.6245753962516785,False
causal_target_6_feature_507_beta_0.5_lambda_0.002_seed_20260904,causal,507,6,0.5,0.002,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.6238,0.1073,0.6506,0.026799999999999935,370.2286682128906,0.6943684204101562,False
causal_target_6_feature_507_beta_1_lambda_0.001_seed_20260904,causal,507,6,1.0,0.001,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.48,0.1073,0.5334,0.0534,550.01171875,0.5820685841560364,False
causal_target_6_feature_507_beta_1_lambda_0.002_seed_20260904,causal,507,6,1.0,0.002,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.499,0.1073,0.5083,0.009299999999999975,463.8697814941406,0.6428078825950623,False
causal_target_6_feature_507_beta_2_lambda_0.001_seed_20260904,causal,507,6,2.0,0.001,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.4296,0.1073,0.4331,0.003500000000000003,570.9462890625,0.5721852265357971,False
causal_target_6_feature_507_beta_2_lambda_0.002_seed_20260904,causal,507,6,2.0,0.002,20260904,0.004797331523150206,1.2281168699264526,0.86328125,0.8642578125,-0.0009765625,00111011100111010011001011101111,00111111100111010011001011101111,1,0.8642,0.8646,-0.00040000000000006697,0.4355,0.1073,0.4235,-0.01200000000000001,502.7984313964844,0.6173043193817138,False
causal_target_6_feature_508_beta_0.5_lambda_0.001_seed_20260904,causal,508,6,0.5,0.001,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.6299,0.1089,0.6575,0.027599999999999958,463.2508239746094,0.6407966753005981,False
causal_target_6_feature_508_beta_0.5_lambda_0.002_seed_20260904,causal,508,6,0.5,0.002,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.6368,0.1089,0.6534,0.016599999999999948,364.9617614746094,0.6998509612083436,False
causal_target_6_feature_508_beta_1_lambda_0.001_seed_20260904,causal,508,6,1.0,0.001,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.5318,0.1089,0.5674,0.035599999999999965,532.6343994140625,0.5941944272994996,False
causal_target_6_feature_508_beta_1_lambda_0.002_seed_20260904,causal,508,6,1.0,0.002,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.5255,0.1089,0.5644,0.038900000000000046,454.4871826171875,0.6541694037437439,False
causal_target_6_feature_508_beta_2_lambda_0.001_seed_20260904,causal,508,6,2.0,0.001,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.4142,0.1089,0.4793,0.06509999999999999,558.6517944335938,0.5831887157440185,False
causal_target_6_feature_508_beta_2_lambda_0.002_seed_20260904,causal,508,6,2.0,0.002,20260904,0.10690490156412125,1.71047842502594,0.86328125,0.8623046875,0.0009765625,00111101110110101111000011110101,00111111110110101111000011110101,1,0.8642,0.8642,0.0,0.4465,0.1089,0.4938,0.04730000000000001,492.0734558105469,0.6300233227729798,False
