trial_key,method,feature,target_class,beta,mask_weight,seed,original_weight,flipped_weight,calibration_clean_accuracy,calibration_flipped_accuracy,calibration_bad,original_bits,flipped_bits,bit_hamming_distance,clean_model_accuracy,backdoor_clean_accuracy,bad,trigger_only_asr,bit_only_asr,trigger_plus_bit_asr,bit_marginal_gain,mask_l1,ssim,loss_version,clean_margin,attack_margin,validation_trigger_only_asr,validation_combined_asr,validation_bit_only_asr,validation_bad,validation_clean_target_margin,validation_flipped_target_margin,validation_counterfactual_gain,qualifies,validation_qualifies
causal_target_6_feature_381_beta_8_lambda_0.002_seed_20260904,causal,381,6,8.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,491.5771179199219,0.47291291971206667,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.701035499572754,-4.514876365661621,0.1861589401960373,False,False
causal_target_6_feature_381_beta_8_lambda_0.005_seed_20260904,causal,381,6,8.0,0.005,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,479.235107421875,0.4854798030853271,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-4.694159507751465,-4.510815620422363,0.18334363400936127,False,False
causal_target_6_feature_381_beta_16_lambda_0.001_seed_20260904,causal,381,6,16.0,0.001,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,496.097900390625,0.4702227815151215,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-5.115618705749512,-4.9670562744140625,0.14856255054473877,False,False
causal_target_6_feature_381_beta_16_lambda_0.002_seed_20260904,causal,381,6,16.0,0.002,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,493.7565612792969,0.4726696000099182,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-5.122720718383789,-4.974391937255859,0.14832855761051178,False,False
causal_target_6_feature_381_beta_16_lambda_0.005_seed_20260904,causal,381,6,16.0,0.005,20260904,2.8909371394547634e-05,1.8946045637130737,0.8463541865348816,0.8463541865348816,0.0,00110111111100101000001001100111,00111111111100101000001001100111,1,0.8642,0.8645,-0.000300000000000078,0.0001,0.1066,0.0001,0.0,486.830322265625,0.47976147904396055,causal-margin-v2,2.0,0.5,0.0,0.0,0.1328125,0.0,-5.154109001159668,-5.005995750427246,0.14811325073242188,False,False
causal_target_6_feature_496_beta_2_lambda_0.001_seed_20260904,causal,496,6,2.0,0.001,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0006,0.1102,0.792,0.7914,637.4898681640625,0.25415059552192687,causal-margin-v2,2.0,0.5,0.0,0.78515625,0.140625,-0.00390625,-2.96171236038208,0.48603251576423645,3.447744846343994,False,False
causal_target_6_feature_496_beta_2_lambda_0.002_seed_20260904,causal,496,6,2.0,0.002,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0012,0.1102,0.6528,0.6516000000000001,532.994140625,0.3393500204086304,causal-margin-v2,2.0,0.5,0.0,0.66796875,0.140625,-0.00390625,-2.852484703063965,0.28085818886756897,3.133342981338501,False,False
causal_target_6_feature_496_beta_2_lambda_0.005_seed_20260904,causal,496,6,2.0,0.005,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0168,0.1102,0.4593,0.4425,363.0793151855469,0.481163693857193,causal-margin-v2,2.0,0.5,0.00390625,0.46875,0.140625,-0.00390625,-2.769151449203491,-0.12620332837104797,2.6429479122161865,False,False
causal_target_6_feature_496_beta_4_lambda_0.001_seed_20260904,causal,496,6,4.0,0.001,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0003,0.1102,0.1995,0.19920000000000002,618.9681396484375,0.2902060823917389,causal-margin-v2,2.0,0.5,0.00390625,0.1953125,0.140625,-0.00390625,-3.5025641918182373,-0.49832040071487427,3.0042436122894287,False,False
causal_target_6_feature_496_beta_4_lambda_0.002_seed_20260904,causal,496,6,4.0,0.002,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0007,0.1102,0.178,0.17729999999999999,561.6143188476562,0.3386204957008362,causal-margin-v2,2.0,0.5,0.00390625,0.19140625,0.140625,-0.00390625,-3.4478416442871094,-0.6003990769386292,2.847442626953125,False,False
causal_target_6_feature_496_beta_4_lambda_0.005_seed_20260904,causal,496,6,4.0,0.005,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.004,0.1102,0.1812,0.1772,426.9363708496094,0.4517870434761047,causal-margin-v2,2.0,0.5,0.00390625,0.17578125,0.140625,-0.00390625,-3.4166858196258545,-0.9095321893692017,2.5071537494659424,False,False
causal_target_6_feature_496_beta_8_lambda_0.001_seed_20260904,causal,496,6,8.0,0.001,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0009,0.1102,0.0077,0.0068000000000000005,535.4641723632812,0.4051981159210205,causal-margin-v2,2.0,0.5,0.00390625,0.0234375,0.140625,-0.00390625,-4.089240074157715,-2.4817569255828857,1.6074832677841187,False,False
causal_target_6_feature_496_beta_8_lambda_0.002_seed_20260904,causal,496,6,8.0,0.002,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.001,0.1102,0.0088,0.0078000000000000005,500.51214599609375,0.43846857986450194,causal-margin-v2,2.0,0.5,0.00390625,0.0234375,0.140625,-0.00390625,-4.107733249664307,-2.6075994968414307,1.500133752822876,False,False
causal_target_6_feature_496_beta_8_lambda_0.005_seed_20260904,causal,496,6,8.0,0.005,20260904,0.11466922610998154,1.8347076177597046,0.8463541865348816,0.8463541865348816,0.0,00111101111010101101011110110011,00111111111010101101011110110011,1,0.8642,0.8635,0.0006999999999999229,0.0042,0.1102,0.0232,0.019,391.2646179199219,0.5359905550956726,causal-margin-v2,2.0,0.5,0.0078125,0.0234375,0.140625,-0.00390625,-4.000482559204102,-2.6378281116485596,1.362654209136963,False,False
